datetime,height,temperature
2022-06-24T09:15:00+03:00,50,21.83
2022-06-24T09:15:00+03:00,100,20.46
2022-06-24T09:15:00+03:00,150,19.73
2022-06-24T09:15:00+03:00,200,19.04
2022-06-24T09:15:00+03:00,250,18.39
2022-06-24T09:15:00+03:00,300,17.89
2022-06-24T09:15:00+03:00,350,17.49
2022-06-24T09:15:00+03:00,400,17.16
2022-06-24T09:15:00+03:00,450,16.84
2022-06-24T09:15:00+03:00,500,16.49
2022-06-24T09:15:00+03:00,550,16.12
2022-06-24T09:15:00+03:00,600,15.75
2022-06-24T09:20:00+03:00,0,22.87
2022-06-24T09:20:00+03:00,50,21.87
2022-06-24T09:20:00+03:00,100,20.6
2022-06-24T09:20:00+03:00,150,19.93
2022-06-24T09:20:00+03:00,200,19.3
2022-06-24T09:20:00+03:00,250,18.62
2022-06-24T09:20:00+03:00,300,18.04
2022-06-24T09:20:00+03:00,350,17.58
2022-06-24T09:20:00+03:00,400,17.23
2022-06-24T09:20:00+03:00,450,16.85
2022-06-24T09:20:00+03:00,500,16.43
2022-06-24T09:20:00+03:00,550,15.98
2022-06-24T09:20:00+03:00,600,15.53
2022-06-24T09:25:00+03:00,0,22.71
2022-06-24T09:25:00+03:00,50,21.71
2022-06-24T09:25:00+03:00,100,20.48
2022-06-24T09:25:00+03:00,150,19.75
2022-06-24T09:25:00+03:00,200,19.1
2022-06-24T09:25:00+03:00,250,18.52
2022-06-24T09:25:00+03:00,300,18.01
2022-06-24T09:25:00+03:00,350,17.6
2022-06-24T09:25:00+03:00,400,17.27
2022-06-24T09:25:00+03:00,450,16.94
2022-06-24T09:25:00+03:00,500,16.58
2022-06-24T09:25:00+03:00,550,16.2
2022-06-24T09:25:00+03:00,600,15.81
2022-06-24T09:30:00+03:00,0,23.0
2022-06-24T09:30:00+03:00,50,21.98
2022-06-24T09:30:00+03:00,100,20.7
2022-06-24T09:30:00+03:00,150,19.98
2022-06-24T09:30:00+03:00,200,19.26
2022-06-24T09:30:00+03:00,250,18.67
2022-06-24T09:30:00+03:00,300,18.17
2022-06-24T09:30:00+03:00,350,17.76
2022-06-24T09:30:00+03:00,400,17.42
2022-06-24T09:30:00+03:00,450,17.09
2022-06-24T09:30:00+03:00,500,16.73
2022-06-24T09:30:00+03:00,550,16.34
2022-06-24T09:30:00+03:00,600,15.96
2022-06-24T09:35:00+03:00,0,23.12
2022-06-24T09:35:00+03:00,50,21.96
2022-06-24T09:35:00+03:00,100,20.74
2022-06-24T09:35:00+03:00,150,20.0
2022-06-24T09:35:00+03:00,200,19.35
2022-06-24T09:35:00+03:00,250,18.76
2022-06-24T09:35:00+03:00,300,18.25
2022-06-24T09:35:00+03:00,350,17.85
2022-06-24T09:35:00+03:00,400,17.52
2022-06-24T09:35:00+03:00,450,17.19
2022-06-24T09:35:00+03:00,500,16.82
2022-06-24T09:35:00+03:00,550,16.43
2022-06-24T09:35:00+03:00,600,16.03
2022-06-24T09:40:00+03:00,0,23.28
2022-06-24T09:40:00+03:00,50,21.94
2022-06-24T09:40:00+03:00,100,20.54
2022-06-24T09:40:00+03:00,150,19.86
2022-06-24T09:40:00+03:00,200,19.26
2022-06-24T09:40:00+03:00,250,18.66
2022-06-24T09:40:00+03:00,300,18.18
2022-06-24T09:40:00+03:00,350,17.8
2022-06-24T09:40:00+03:00,400,17.51
2022-06-24T09:40:00+03:00,450,17.2
2022-06-24T09:40:00+03:00,500,16.88
2022-06-24T09:40:00+03:00,550,16.51
2022-06-24T09:40:00+03:00,600,16.15
2022-06-24T09:45:00+03:00,0,22.94
2022-06-24T09:45:00+03:00,50,22.04
2022-06-24T09:45:00+03:00,100,20.83
2022-06-24T09:45:00+03:00,150,20.17
2022-06-24T09:45:00+03:00,200,19.56
2022-06-24T09:45:00+03:00,250,18.98
2022-06-24T09:45:00+03:00,300,18.46
2022-06-24T09:45:00+03:00,350,18.04
2022-06-24T09:45:00+03:00,400,17.71
2022-06-24T09:45:00+03:00,450,17.37
2022-06-24T09:45:00+03:00,500,16.99
2022-06-24T09:45:00+03:00,550,16.59
2022-06-24T09:45:00+03:00,600,16.18
2022-06-24T09:50:00+03:00,0,23.12
2022-06-24T09:50:00+03:00,50,22.26
2022-06-24T09:50:00+03:00,100,21.13
2022-06-24T09:50:00+03:00,150,20.47
2022-06-24T09:50:00+03:00,200,19.87
2022-06-24T09:50:00+03:00,250,19.27
2022-06-24T09:50:00+03:00,300,18.7
2022-06-24T09:50:00+03:00,350,18.25
2022-06-24T09:50:00+03:00,400,17.89
2022-06-24T09:50:00+03:00,450,17.51
2022-06-24T09:50:00+03:00,500,17.07
2022-06-24T09:50:00+03:00,550,16.6
2022-06-24T09:50:00+03:00,600,16.13
2022-06-24T09:55:00+03:00,0,23.38
2022-06-24T09:55:00+03:00,50,22.12
2022-06-24T09:55:00+03:00,100,20.97
2022-06-24T09:55:00+03:00,150,20.21
2022-06-24T09:55:00+03:00,200,19.52
2022-06-24T09:55:00+03:00,250,18.93
2022-06-24T09:55:00+03:00,300,18.49
2022-06-24T09:55:00+03:00,350,18.12
2022-06-24T09:55:00+03:00,400,17.8
2022-06-24T09:55:00+03:00,450,17.47
2022-06-24T09:55:00+03:00,500,17.11
2022-06-24T09:55:00+03:00,550,16.72
2022-06-24T09:55:00+03:00,600,16.34
2022-06-24T10:00:00+03:00,0,23.06
2022-06-24T10:00:00+03:00,50,22.43
2022-06-24T10:00:00+03:00,100,21.44
2022-06-24T10:00:00+03:00,150,20.67
2022-06-24T10:00:00+03:00,200,19.93
2022-06-24T10:00:00+03:00,250,19.2
2022-06-24T10:00:00+03:00,300,18.6
2022-06-24T10:00:00+03:00,350,18.09
2022-06-24T10:00:00+03:00,400,17.67
2022-06-24T10:00:00+03:00,450,17.23
2022-06-24T10:00:00+03:00,500,16.74
2022-06-24T10:00:00+03:00,550,16.23
2022-06-24T10:00:00+03:00,600,15.72
2022-06-24T10:05:00+03:00,0,23.01
2022-06-24T10:05:00+03:00,50,22.25
2022-06-24T10:05:00+03:00,100,21.17
2022-06-24T10:05:00+03:00,150,20.54
2022-06-24T10:05:00+03:00,200,19.9
2022-06-24T10:05:00+03:00,250,19.29
2022-06-24T10:05:00+03:00,300,18.8
2022-06-24T10:05:00+03:00,350,18.4
2022-06-24T10:05:00+03:00,400,18.06
2022-06-24T10:05:00+03:00,450,17.71
2022-06-24T10:05:00+03:00,500,17.32
2022-06-24T10:05:00+03:00,550,16.9
2022-06-24T10:05:00+03:00,600,16.48
2022-06-24T10:10:00+03:00,0,23.49
2022-06-24T10:10:00+03:00,50,22.56
2022-06-24T10:10:00+03:00,100,21.31
2022-06-24T10:10:00+03:00,150,20.46
2022-06-24T10:10:00+03:00,200,19.72
2022-06-24T10:10:00+03:00,250,19.12
2022-06-24T10:10:00+03:00,300,18.58
2022-06-24T10:10:00+03:00,350,18.15
2022-06-24T10:10:00+03:00,400,17.79
2022-06-24T10:10:00+03:00,450,17.43
2022-06-24T10:10:00+03:00,500,17.05
2022-06-24T10:10:00+03:00,550,16.65
2022-06-24T10:10:00+03:00,600,16.25
2022-06-24T10:15:00+03:00,0,23.28
2022-06-24T10:15:00+03:00,50,22.15
2022-06-24T10:15:00+03:00,100,20.97
2022-06-24T10:15:00+03:00,150,20.35
2022-06-24T10:15:00+03:00,200,19.8
2022-06-24T10:15:00+03:00,250,19.29
2022-06-24T10:15:00+03:00,300,18.83
2022-06-24T10:15:00+03:00,350,18.46
2022-06-24T10:15:00+03:00,400,18.17
2022-06-24T10:15:00+03:00,450,17.86
2022-06-24T10:15:00+03:00,500,17.52
2022-06-24T10:15:00+03:00,550,17.14
2022-06-24T10:15:00+03:00,600,16.76
2022-06-24T10:20:00+03:00,0,23.58
2022-06-24T10:20:00+03:00,50,22.75
2022-06-24T10:20:00+03:00,100,21.64
2022-06-24T10:20:00+03:00,150,20.97
2022-06-24T10:20:00+03:00,200,20.27
2022-06-24T10:20:00+03:00,250,19.62
2022-06-24T10:20:00+03:00,300,18.96
2022-06-24T10:20:00+03:00,350,18.43
2022-06-24T10:20:00+03:00,400,18.03
2022-06-24T10:20:00+03:00,450,17.59
2022-06-24T10:20:00+03:00,500,17.09
2022-06-24T10:20:00+03:00,550,16.55
2022-06-24T10:20:00+03:00,600,16.01
2022-06-24T10:25:00+03:00,0,23.54
2022-06-24T10:25:00+03:00,50,22.46
2022-06-24T10:25:00+03:00,100,21.41
2022-06-24T10:25:00+03:00,150,20.64
2022-06-24T10:25:00+03:00,200,19.95
2022-06-24T10:25:00+03:00,250,19.38
2022-06-24T10:25:00+03:00,300,18.93
2022-06-24T10:25:00+03:00,350,18.56
2022-06-24T10:25:00+03:00,400,18.22
2022-06-24T10:25:00+03:00,450,17.89
2022-06-24T10:25:00+03:00,500,17.53
2022-06-24T10:25:00+03:00,550,17.14
2022-06-24T10:25:00+03:00,600,16.76
2022-06-24T10:30:00+03:00,0,23.57
2022-06-24T10:30:00+03:00,50,22.41
2022-06-24T10:30:00+03:00,100,21.52
2022-06-24T10:30:00+03:00,150,20.82
2022-06-24T10:30:00+03:00,200,20.16
2022-06-24T10:30:00+03:00,250,19.57
2022-06-24T10:30:00+03:00,300,19.08
2022-06-24T10:30:00+03:00,350,18.66
2022-06-24T10:30:00+03:00,400,18.29
2022-06-24T10:30:00+03:00,450,17.89
2022-06-24T10:30:00+03:00,500,17.43
2022-06-24T10:30:00+03:00,550,16.94
2022-06-24T10:30:00+03:00,600,16.45
2022-06-24T10:35:00+03:00,0,23.68
2022-06-24T10:35:00+03:00,50,22.4
2022-06-24T10:35:00+03:00,100,21.45
2022-06-24T10:35:00+03:00,150,20.74
2022-06-24T10:35:00+03:00,200,20.12
2022-06-24T10:35:00+03:00,250,19.55
2022-06-24T10:35:00+03:00,300,19.05
2022-06-24T10:35:00+03:00,350,18.64
2022-06-24T10:35:00+03:00,400,18.3
2022-06-24T10:35:00+03:00,450,17.92
2022-06-24T10:35:00+03:00,500,17.49
2022-06-24T10:35:00+03:00,550,17.03
2022-06-24T10:35:00+03:00,600,16.57
2022-06-24T10:40:00+03:00,0,24.03
2022-06-24T10:40:00+03:00,50,22.5
2022-06-24T10:40:00+03:00,100,21.66
2022-06-24T10:40:00+03:00,150,21.02
2022-06-24T10:40:00+03:00,200,20.41
2022-06-24T10:40:00+03:00,250,19.84
2022-06-24T10:40:00+03:00,300,19.28
2022-06-24T10:40:00+03:00,350,18.84
2022-06-24T10:40:00+03:00,400,18.48
2022-06-24T10:40:00+03:00,450,18.05
2022-06-24T10:40:00+03:00,500,17.54
2022-06-24T10:40:00+03:00,550,16.99
2022-06-24T10:40:00+03:00,600,16.43
2022-06-24T10:45:00+03:00,0,23.94
2022-06-24T10:45:00+03:00,50,22.69
2022-06-24T10:45:00+03:00,100,21.76
2022-06-24T10:45:00+03:00,150,21.04
2022-06-24T10:45:00+03:00,200,20.42
2022-06-24T10:45:00+03:00,250,19.68
2022-06-24T10:45:00+03:00,300,19.16
2022-06-24T10:45:00+03:00,350,18.73
2022-06-24T10:45:00+03:00,400,18.35
2022-06-24T10:45:00+03:00,450,17.93
2022-06-24T10:45:00+03:00,500,17.45
2022-06-24T10:45:00+03:00,550,16.93
2022-06-24T10:45:00+03:00,600,16.42
2022-06-24T10:50:00+03:00,0,24.05
2022-06-24T10:50:00+03:00,50,22.27
2022-06-24T10:50:00+03:00,100,21.14
2022-06-24T10:50:00+03:00,150,20.45
2022-06-24T10:50:00+03:00,200,19.9
2022-06-24T10:50:00+03:00,250,19.39
2022-06-24T10:50:00+03:00,300,18.99
2022-06-24T10:50:00+03:00,350,18.66
2022-06-24T10:50:00+03:00,400,18.38
2022-06-24T10:50:00+03:00,450,18.07
2022-06-24T10:50:00+03:00,500,17.71
2022-06-24T10:50:00+03:00,550,17.31
2022-06-24T10:50:00+03:00,600,16.92
2022-06-24T10:55:00+03:00,0,24.08
2022-06-24T10:55:00+03:00,50,22.49
2022-06-24T10:55:00+03:00,100,21.4
2022-06-24T10:55:00+03:00,150,20.72
2022-06-24T10:55:00+03:00,200,20.15
2022-06-24T10:55:00+03:00,250,19.62
2022-06-24T10:55:00+03:00,300,19.15
2022-06-24T10:55:00+03:00,350,18.79
2022-06-24T10:55:00+03:00,400,18.49
2022-06-24T10:55:00+03:00,450,18.17
2022-06-24T10:55:00+03:00,500,17.79
2022-06-24T10:55:00+03:00,550,17.37
2022-06-24T10:55:00+03:00,600,16.96
2022-06-24T11:00:00+03:00,0,24.28
2022-06-24T11:00:00+03:00,50,23.22
2022-06-24T11:00:00+03:00,100,22.12
2022-06-24T11:00:00+03:00,150,21.42
2022-06-24T11:00:00+03:00,200,20.86
2022-06-24T11:00:00+03:00,250,20.18
2022-06-24T11:00:00+03:00,300,19.52
2022-06-24T11:00:00+03:00,350,19.01
2022-06-24T11:00:00+03:00,400,18.6
2022-06-24T11:00:00+03:00,450,18.15
2022-06-24T11:00:00+03:00,500,17.61
2022-06-24T11:00:00+03:00,550,17.02
2022-06-24T11:00:00+03:00,600,16.44
2022-06-24T11:05:00+03:00,0,24.28
2022-06-24T11:05:00+03:00,50,23.3
2022-06-24T11:05:00+03:00,100,22.36
2022-06-24T11:05:00+03:00,150,21.57
2022-06-24T11:05:00+03:00,200,20.79
2022-06-24T11:05:00+03:00,250,19.99
2022-06-24T11:05:00+03:00,300,19.35
2022-06-24T11:05:00+03:00,350,18.83
2022-06-24T11:05:00+03:00,400,18.39
2022-06-24T11:05:00+03:00,450,17.91
2022-06-24T11:05:00+03:00,500,17.36
2022-06-24T11:05:00+03:00,550,16.78
2022-06-24T11:05:00+03:00,600,16.21
2022-06-24T11:10:00+03:00,0,24.78
2022-06-24T11:10:00+03:00,50,23.2
2022-06-24T11:10:00+03:00,100,21.97
2022-06-24T11:10:00+03:00,150,21.27
2022-06-24T11:10:00+03:00,200,20.61
2022-06-24T11:10:00+03:00,250,20.05
2022-06-24T11:10:00+03:00,300,19.52
2022-06-24T11:10:00+03:00,350,19.11
2022-06-24T11:10:00+03:00,400,18.77
2022-06-24T11:10:00+03:00,450,18.39
2022-06-24T11:10:00+03:00,500,17.94
2022-06-24T11:10:00+03:00,550,17.45
2022-06-24T11:10:00+03:00,600,16.96
2022-06-24T11:15:00+03:00,0,24.42
2022-06-24T11:15:00+03:00,50,23.19
2022-06-24T11:15:00+03:00,100,21.74
2022-06-24T11:15:00+03:00,150,20.9
2022-06-24T11:15:00+03:00,200,20.13
2022-06-24T11:15:00+03:00,250,19.47
2022-06-24T11:15:00+03:00,300,18.96
2022-06-24T11:15:00+03:00,350,18.55
2022-06-24T11:15:00+03:00,400,18.22
2022-06-24T11:15:00+03:00,450,17.89
2022-06-24T11:15:00+03:00,500,17.55
2022-06-24T11:15:00+03:00,550,17.18
2022-06-24T11:15:00+03:00,600,16.81
2022-06-24T11:20:00+03:00,0,22.62
2022-06-24T11:20:00+03:00,50,22.77
2022-06-24T11:20:00+03:00,100,22.4
2022-06-24T11:20:00+03:00,150,21.99
2022-06-24T11:20:00+03:00,200,21.49
2022-06-24T11:20:00+03:00,250,20.9
2022-06-24T11:20:00+03:00,300,20.3
2022-06-24T11:20:00+03:00,350,19.78
2022-06-24T11:20:00+03:00,400,19.35
2022-06-24T11:20:00+03:00,450,18.85
2022-06-24T11:20:00+03:00,500,18.24
2022-06-24T11:20:00+03:00,550,17.61
2022-06-24T11:20:00+03:00,600,16.97
2022-06-24T11:25:00+03:00,0,24.25
2022-06-24T11:25:00+03:00,50,23.26
2022-06-24T11:25:00+03:00,100,22.22
2022-06-24T11:25:00+03:00,150,21.29
2022-06-24T11:25:00+03:00,200,20.49
2022-06-24T11:25:00+03:00,250,19.88
2022-06-24T11:25:00+03:00,300,19.33
2022-06-24T11:25:00+03:00,350,18.87
2022-06-24T11:25:00+03:00,400,18.49
2022-06-24T11:25:00+03:00,450,18.11
2022-06-24T11:25:00+03:00,500,17.69
2022-06-24T11:25:00+03:00,550,17.26
2022-06-24T11:25:00+03:00,600,16.83
2022-06-24T11:30:00+03:00,0,24.39
2022-06-24T11:30:00+03:00,50,23.15
2022-06-24T11:30:00+03:00,100,21.99
2022-06-24T11:30:00+03:00,150,21.22
2022-06-24T11:30:00+03:00,200,20.58
2022-06-24T11:30:00+03:00,250,19.92
2022-06-24T11:30:00+03:00,300,19.39
2022-06-24T11:30:00+03:00,350,18.96
2022-06-24T11:30:00+03:00,400,18.61
2022-06-24T11:30:00+03:00,450,18.23
2022-06-24T11:30:00+03:00,500,17.8
2022-06-24T11:30:00+03:00,550,17.34
2022-06-24T11:30:00+03:00,600,16.88
2022-06-24T11:35:00+03:00,0,24.48
2022-06-24T11:35:00+03:00,50,23.14
2022-06-24T11:35:00+03:00,100,21.98
2022-06-24T11:35:00+03:00,150,21.13
2022-06-24T11:35:00+03:00,200,20.37
2022-06-24T11:35:00+03:00,250,19.74
2022-06-24T11:35:00+03:00,300,19.23
2022-06-24T11:35:00+03:00,350,18.82
2022-06-24T11:35:00+03:00,400,18.47
2022-06-24T11:35:00+03:00,450,18.11
2022-06-24T11:35:00+03:00,500,17.72
2022-06-24T11:35:00+03:00,550,17.3
2022-06-24T11:35:00+03:00,600,16.89
2022-06-24T11:40:00+03:00,0,24.22
2022-06-24T11:40:00+03:00,50,23.3
2022-06-24T11:40:00+03:00,100,22.16
2022-06-24T11:40:00+03:00,150,21.49
2022-06-24T11:40:00+03:00,200,20.85
2022-06-24T11:40:00+03:00,250,20.25
2022-06-24T11:40:00+03:00,300,19.69
2022-06-24T11:40:00+03:00,350,19.24
2022-06-24T11:40:00+03:00,400,18.87
2022-06-24T11:40:00+03:00,450,18.47
2022-06-24T11:40:00+03:00,500,18.0
2022-06-24T11:40:00+03:00,550,17.51
2022-06-24T11:40:00+03:00,600,17.01
2022-06-24T11:45:00+03:00,0,24.5
2022-06-24T11:45:00+03:00,50,23.49
2022-06-24T11:45:00+03:00,100,22.34
2022-06-24T11:45:00+03:00,150,21.63
2022-06-24T11:45:00+03:00,200,20.98
2022-06-24T11:45:00+03:00,250,20.33
2022-06-24T11:45:00+03:00,300,19.81
2022-06-24T11:45:00+03:00,350,19.39
2022-06-24T11:45:00+03:00,400,19.03
2022-06-24T11:45:00+03:00,450,18.65
2022-06-24T11:45:00+03:00,500,18.21
2022-06-24T11:45:00+03:00,550,17.75
2022-06-24T11:45:00+03:00,600,17.28
2022-06-24T11:50:00+03:00,0,24.53
2022-06-24T11:50:00+03:00,50,23.22
2022-06-24T11:50:00+03:00,100,22.06
2022-06-24T11:50:00+03:00,150,21.33
2022-06-24T11:50:00+03:00,200,20.67
2022-06-24T11:50:00+03:00,250,20.06
2022-06-24T11:50:00+03:00,300,19.56
2022-06-24T11:50:00+03:00,350,19.15
2022-06-24T11:50:00+03:00,400,18.81
2022-06-24T11:50:00+03:00,450,18.45
2022-06-24T11:50:00+03:00,500,18.04
2022-06-24T11:50:00+03:00,550,17.59
2022-06-24T11:50:00+03:00,600,17.14
2022-06-24T11:55:00+03:00,0,24.54
2022-06-24T11:55:00+03:00,50,23.55
2022-06-24T11:55:00+03:00,100,22.32
2022-06-24T11:55:00+03:00,150,21.48
2022-06-24T11:55:00+03:00,200,20.7
2022-06-24T11:55:00+03:00,250,20.05
2022-06-24T11:55:00+03:00,300,19.47
2022-06-24T11:55:00+03:00,350,19.0
2022-06-24T11:55:00+03:00,400,18.62
2022-06-24T11:55:00+03:00,450,18.23
2022-06-24T11:55:00+03:00,500,17.79
2022-06-24T11:55:00+03:00,550,17.34
2022-06-24T11:55:00+03:00,600,16.88
2022-06-24T12:00:00+03:00,0,24.26
2022-06-24T12:00:00+03:00,50,23.56
2022-06-24T12:00:00+03:00,100,22.37
2022-06-24T12:00:00+03:00,150,21.6
2022-06-24T12:00:00+03:00,200,20.78
2022-06-24T12:00:00+03:00,250,20.13
2022-06-24T12:00:00+03:00,300,19.63
2022-06-24T12:00:00+03:00,350,19.2
2022-06-24T12:00:00+03:00,400,18.83
2022-06-24T12:00:00+03:00,450,18.45
2022-06-24T12:00:00+03:00,500,18.05
2022-06-24T12:00:00+03:00,550,17.63
2022-06-24T12:00:00+03:00,600,17.21
2022-06-24T12:05:00+03:00,0,23.2
2022-06-24T12:05:00+03:00,50,23.26
2022-06-24T12:05:00+03:00,100,22.84
2022-06-24T12:05:00+03:00,150,22.24
2022-06-24T12:05:00+03:00,200,21.56
2022-06-24T12:05:00+03:00,250,20.91
2022-06-24T12:05:00+03:00,300,20.29
2022-06-24T12:05:00+03:00,350,19.76
2022-06-24T12:05:00+03:00,400,19.29
2022-06-24T12:05:00+03:00,450,18.77
2022-06-24T12:05:00+03:00,500,18.16
2022-06-24T12:05:00+03:00,550,17.54
2022-06-24T12:05:00+03:00,600,16.91
2022-06-24T12:10:00+03:00,0,24.14
2022-06-24T12:10:00+03:00,50,23.91
2022-06-24T12:10:00+03:00,100,22.81
2022-06-24T12:10:00+03:00,150,22.05
2022-06-24T12:10:00+03:00,200,21.31
2022-06-24T12:10:00+03:00,250,20.51
2022-06-24T12:10:00+03:00,300,19.85
2022-06-24T12:10:00+03:00,350,19.31
2022-06-24T12:10:00+03:00,400,18.87
2022-06-24T12:10:00+03:00,450,18.41
2022-06-24T12:10:00+03:00,500,17.9
2022-06-24T12:10:00+03:00,550,17.37
2022-06-24T12:10:00+03:00,600,16.84
2022-06-24T12:15:00+03:00,0,24.27
2022-06-24T12:15:00+03:00,50,23.84
2022-06-24T12:15:00+03:00,100,22.93
2022-06-24T12:15:00+03:00,150,22.31
2022-06-24T12:15:00+03:00,200,21.67
2022-06-24T12:15:00+03:00,250,20.97
2022-06-24T12:15:00+03:00,300,20.33
2022-06-24T12:15:00+03:00,350,19.81
2022-06-24T12:15:00+03:00,400,19.37
2022-06-24T12:15:00+03:00,450,18.89
2022-06-24T12:15:00+03:00,500,18.32
2022-06-24T12:15:00+03:00,550,17.71
2022-06-24T12:15:00+03:00,600,17.11
2022-06-24T12:20:00+03:00,0,24.47
2022-06-24T12:20:00+03:00,50,23.91
2022-06-24T12:20:00+03:00,100,22.74
2022-06-24T12:20:00+03:00,150,22.08
2022-06-24T12:20:00+03:00,200,21.33
2022-06-24T12:20:00+03:00,250,20.64
2022-06-24T12:20:00+03:00,300,20.06
2022-06-24T12:20:00+03:00,350,19.59
2022-06-24T12:20:00+03:00,400,19.19
2022-06-24T12:20:00+03:00,450,18.78
2022-06-24T12:20:00+03:00,500,18.31
2022-06-24T12:20:00+03:00,550,17.81
2022-06-24T12:20:00+03:00,600,17.32
2022-06-24T12:25:00+03:00,0,24.26
2022-06-24T12:25:00+03:00,50,23.91
2022-06-24T12:25:00+03:00,100,22.86
2022-06-24T12:25:00+03:00,150,22.17
2022-06-24T12:25:00+03:00,200,21.47
2022-06-24T12:25:00+03:00,250,20.82
2022-06-24T12:25:00+03:00,300,20.21
2022-06-24T12:25:00+03:00,350,19.72
2022-06-24T12:25:00+03:00,400,19.32
2022-06-24T12:25:00+03:00,450,18.91
2022-06-24T12:25:00+03:00,500,18.44
2022-06-24T12:25:00+03:00,550,17.96
2022-06-24T12:25:00+03:00,600,17.47
2022-06-24T12:30:00+03:00,0,24.59
2022-06-24T12:30:00+03:00,50,24.17
2022-06-24T12:30:00+03:00,100,23.0
2022-06-24T12:30:00+03:00,150,22.22
2022-06-24T12:30:00+03:00,200,21.43
2022-06-24T12:30:00+03:00,250,20.65
2022-06-24T12:30:00+03:00,300,20.06
2022-06-24T12:30:00+03:00,350,19.55
2022-06-24T12:30:00+03:00,400,19.13
2022-06-24T12:30:00+03:00,450,18.7
2022-06-24T12:30:00+03:00,500,18.22
2022-06-24T12:30:00+03:00,550,17.72
2022-06-24T12:30:00+03:00,600,17.22
2022-06-24T12:35:00+03:00,0,24.73
2022-06-24T12:35:00+03:00,50,24.15
2022-06-24T12:35:00+03:00,100,22.89
2022-06-24T12:35:00+03:00,150,22.14
2022-06-24T12:35:00+03:00,200,21.37
2022-06-24T12:35:00+03:00,250,20.63
2022-06-24T12:35:00+03:00,300,20.01
2022-06-24T12:35:00+03:00,350,19.5
2022-06-24T12:35:00+03:00,400,19.1
2022-06-24T12:35:00+03:00,450,18.68
2022-06-24T12:35:00+03:00,500,18.23
2022-06-24T12:35:00+03:00,550,17.75
2022-06-24T12:35:00+03:00,600,17.26
2022-06-24T12:40:00+03:00,0,24.7
2022-06-24T12:40:00+03:00,50,23.8
2022-06-24T12:40:00+03:00,100,22.79
2022-06-24T12:40:00+03:00,150,22.07
2022-06-24T12:40:00+03:00,200,21.4
2022-06-24T12:40:00+03:00,250,20.79
2022-06-24T12:40:00+03:00,300,20.26
2022-06-24T12:40:00+03:00,350,19.83
2022-06-24T12:40:00+03:00,400,19.47
2022-06-24T12:40:00+03:00,450,19.09
2022-06-24T12:40:00+03:00,500,18.66
2022-06-24T12:40:00+03:00,550,18.2
2022-06-24T12:40:00+03:00,600,17.73
2022-06-24T12:45:00+03:00,0,25.2
2022-06-24T12:45:00+03:00,50,24.34
2022-06-24T12:45:00+03:00,100,23.11
2022-06-24T12:45:00+03:00,150,22.33
2022-06-24T12:45:00+03:00,200,21.66
2022-06-24T12:45:00+03:00,250,21.03
2022-06-24T12:45:00+03:00,300,20.47
2022-06-24T12:45:00+03:00,350,20.01
2022-06-24T12:45:00+03:00,400,19.65
2022-06-24T12:45:00+03:00,450,19.26
2022-06-24T12:45:00+03:00,500,18.82
2022-06-24T12:45:00+03:00,550,18.35
2022-06-24T12:45:00+03:00,600,17.88
2022-06-24T12:50:00+03:00,0,25.17
2022-06-24T12:50:00+03:00,50,24.25
2022-06-24T12:50:00+03:00,100,22.98
2022-06-24T12:50:00+03:00,150,22.15
2022-06-24T12:50:00+03:00,200,21.5
2022-06-24T12:50:00+03:00,250,20.95
2022-06-24T12:50:00+03:00,300,20.41
2022-06-24T12:50:00+03:00,350,19.99
2022-06-24T12:50:00+03:00,400,19.66
2022-06-24T12:50:00+03:00,450,19.32
2022-06-24T12:50:00+03:00,500,18.94
2022-06-24T12:50:00+03:00,550,18.54
2022-06-24T12:50:00+03:00,600,18.14
2022-06-24T12:55:00+03:00,0,25.43
2022-06-24T12:55:00+03:00,50,24.33
2022-06-24T12:55:00+03:00,100,23.05
2022-06-24T12:55:00+03:00,150,22.21
2022-06-24T12:55:00+03:00,200,21.44
2022-06-24T12:55:00+03:00,250,20.75
2022-06-24T12:55:00+03:00,300,20.25
2022-06-24T12:55:00+03:00,350,19.83
2022-06-24T12:55:00+03:00,400,19.48
2022-06-24T12:55:00+03:00,450,19.13
2022-06-24T12:55:00+03:00,500,18.75
2022-06-24T12:55:00+03:00,550,18.34
2022-06-24T12:55:00+03:00,600,17.94
2022-06-24T13:00:00+03:00,0,25.68
2022-06-24T13:00:00+03:00,50,24.35
2022-06-24T13:00:00+03:00,100,23.22
2022-06-24T13:00:00+03:00,150,22.58
2022-06-24T13:00:00+03:00,200,21.9
2022-06-24T13:00:00+03:00,250,21.33
2022-06-24T13:00:00+03:00,300,20.85
2022-06-24T13:00:00+03:00,350,20.46
2022-06-24T13:00:00+03:00,400,20.13
2022-06-24T13:00:00+03:00,450,19.77
2022-06-24T13:00:00+03:00,500,19.34
2022-06-24T13:00:00+03:00,550,18.88
2022-06-24T13:00:00+03:00,600,18.41
2022-06-24T13:05:00+03:00,0,25.5
2022-06-24T13:05:00+03:00,50,24.42
2022-06-24T13:05:00+03:00,100,23.15
2022-06-24T13:05:00+03:00,150,22.47
2022-06-24T13:05:00+03:00,200,21.91
2022-06-24T13:05:00+03:00,250,21.26
2022-06-24T13:05:00+03:00,300,20.73
2022-06-24T13:05:00+03:00,350,20.32
2022-06-24T13:05:00+03:00,400,19.98
2022-06-24T13:05:00+03:00,450,19.62
2022-06-24T13:05:00+03:00,500,19.19
